ADM0_NAME,ADM1_NAME,year,month,ndvi,precip_mm,t2m_c,co_col_molm2,viirs_rad
Morocco,Doukkala - Abda,2010.0,3.0,0.5474487260530181,39.109871098729,15.277817811969959,,
Morocco,Fès - Boulemane,2010.0,3.0,0.28009995823733724,67.96394098474453,11.337500835617872,,
Morocco,Gharb - Chrarda - Béni Hssen,2010.0,3.0,0.5074036662778214,130.87137846593032,14.760434633227275,,
Morocco,Grand Casablanca,2010.0,3.0,0.531760077495052,53.51898529717357,15.207065724912718,,
Morocco,Guelmim - Es-Semara,2010.0,3.0,0.12105738291710903,14.736730667043112,19.1340820829803,,
Morocco,Laâyoune - Boujdour - Sakia El Hamra,2010.0,3.0,0.09649931850029463,12.839094640313576,18.670430612157908,,
Morocco,Marrakech - Tensift - Al Haouz,2010.0,3.0,0.4083739445925004,54.363319167153755,13.856985347687637,,
Morocco,Rabat - Salé - Zemmour - Zaer,2010.0,3.0,0.5926214871239458,97.78044892740793,13.782142946065274,,
Morocco,Souss - Massa - Draâ,2010.0,3.0,0.2187616776883364,49.74622541335619,14.817016081916252,,
Morocco,Tadla - Azilal,2010.0,3.0,0.41682255577508676,103.83875077747047,10.607666968239494,,
Morocco,Tanger - Tétouan,2010.0,3.0,0.5686752025940499,173.83826317968177,12.569190729897727,,
Morocco,Taza - Al Hoceima - Taounate,2010.0,3.0,0.4030935191471502,128.6828368032399,12.021318434202687,,
Morocco,Meknès - Tafilalet,2010.0,3.0,0.22503106322741503,49.44901229402454,14.034948165607958,,
Morocco,Oriental,2010.0,3.0,0.2204633449587439,39.06020047836331,12.758069967418999,,
Morocco,Chaouia - Ouardigha,2010.0,4.0,0.45768163553224744,37.525381376407,17.537391943292082,,
Morocco,Doukkala - Abda,2010.0,4.0,0.39536718345312144,17.568267992069952,18.057732334282,,
Morocco,Fès - Boulemane,2010.0,4.0,0.2659385404350404,56.89568884028332,14.60409764500583,,
Morocco,Gharb - Chrarda - Béni Hssen,2010.0,4.0,0.4829430641947385,49.772525623929724,18.374241850838565,,
Morocco,Grand Casablanca,2010.0,4.0,0.40476481276639625,26.665346105274537,17.873029573539633,,
Morocco,Guelmim - Es-Semara,2010.0,4.0,0.11446245480436389,6.247959162081685,21.924795042759595,,
Morocco,Laâyoune - Boujdour - Sakia El Hamra,2010.0,4.0,0.09215479499229146,23.120426205157667,19.110372051907852,,
Morocco,Marrakech - Tensift - Al Haouz,2010.0,4.0,0.3035436442569549,23.270514939266263,17.27011417052743,,
Morocco,Rabat - Salé - Zemmour - Zaer,2010.0,4.0,0.4883300485632491,42.92779040990212,17.019253150979257,,
Morocco,Souss - Massa - Draâ,2010.0,4.0,0.19819130662346968,21.905064155602123,18.616132202032297,,
Morocco,Tadla - Azilal,2010.0,4.0,0.3638809643852699,75.63547930660245,14.208391753012402,,
Morocco,Tanger - Tétouan,2010.0,4.0,0.5380119482681335,62.040514871572114,15.392741031783917,,
Morocco,Taza - Al Hoceima - Taounate,2010.0,4.0,0.3912932862871749,74.91870715436069,15.119260502659113,,
